DATE,M4,TA,FFR,CC,NGDP,I
2010-03,8.881784197001252e-16,0.019999999999999574,0.020000000000000004,0.009999999999999787,-0.18999999999999773,0.6100000000000003
2010-04,0.019999999999999574,-0.009999999999999787,-0.010000000000000009,-0.009999999999999787,-0.17999999999999972,-0.2200000000000002
2010-05,-0.009999999999999787,-0.009999999999999787,-0.03,0.0,0.35999999999999943,-0.1299999999999999
2010-06,-0.009999999999999787,0.009999999999999787,-0.020000000000000018,0.009999999999999787,-0.17999999999999972,-0.6699999999999999
2010-07,0.019999999999999574,-0.019999999999999574,0.020000000000000018,-0.009999999999999787,-0.16999999999999815,1.0999999999999999
2010-08,8.881784197001252e-16,0.009999999999999787,0.010000000000000009,0.0,0.3399999999999963,-0.41000000000000014
2010-09,-0.010000000000000675,-0.009999999999999787,0.0,0.010000000000000675,-0.16999999999999815,0.16000000000000036
2010-10,0.009999999999999787,0.009999999999999787,-0.020000000000000018,-8.881784197001252e-16,-0.16000000000000014,0.07999999999999963
2010-11,-0.009999999999999787,0.009999999999999787,0.010000000000000009,0.0,0.3200000000000003,-0.13999999999999968
2010-12,-0.009999999999999787,0.019999999999999574,-0.010000000000000009,0.0,-0.16000000000000014,0.44999999999999973
2011-01,0.009999999999999787,-0.00999999999999801,2.7755575615628914e-17,-0.009999999999999787,-0.14999999999999858,-0.09999999999999987
2011-02,0.0,-1.7763568394002505e-15,-2.7755575615628914e-17,0.0,0.29999999999999716,0.16000000000000014
2011-03,0.0,0.019999999999999574,-0.009999999999999981,0.020000000000000462,-0.14999999999999858,0.07999999999999985
2011-04,0.009999999999999787,-0.00999999999999801,-0.020000000000000018,-0.010000000000000675,-0.14000000000000057,-0.040000000000000036
2011-05,0.0,-1.7763568394002505e-15,0.03,-0.009999999999999787,0.28000000000000114,-0.08000000000000007
2011-06,-0.019999999999999574,0.0,0.010000000000000009,0.009999999999999787,-0.14000000000000057,-0.33999999999999986
2011-07,0.019999999999999574,-0.019999999999999574,-0.01999999999999999,8.881784197001252e-16,-0.129999999999999,0.040000000000000036
2011-08,-0.019999999999999574,-0.009999999999999787,0.04999999999999999,-0.010000000000000675,0.259999999999998,0.08999999999999986
2011-09,0.009999999999999787,0.0,-0.05,0.009999999999999787,-0.129999999999999,-0.10999999999999988
2011-10,0.0,-0.009999999999999787,0.010000000000000009,-0.009999999999999787,-0.120000000000001,-0.3500000000000001
2011-11,0.0,0.0,0.01999999999999999,0.009999999999999787,0.240000000000002,0.2200000000000002
2011-12,0.0,0.040000000000000924,-0.01999999999999999,0.0,-0.120000000000001,-0.3200000000000003
2012-01,0.009999999999999787,-0.02000000000000135,0.01999999999999999,8.881784197001252e-16,-0.10999999999999943,0.33999999999999986
2012-02,-0.009999999999999787,-0.009999999999999787,0.010000000000000009,-0.010000000000000675,0.21999999999999886,-0.05999999999999961
2012-03,0.0,-0.009999999999999787,0.009999999999999995,0.019999999999999574,-0.10999999999999943,-0.20999999999999996
2012-04,0.009999999999999787,-1.7763568394002505e-15,-0.01999999999999999,-0.019999999999999574,-0.09999999999999787,0.009999999999999787
2012-05,-0.009999999999999787,0.010000000000001563,0.009999999999999981,0.009999999999999787,0.19999999999999574,-0.21999999999999997
2012-06,0.010000000000000675,0.0,-0.01999999999999999,-0.009999999999999787,-0.09999999999999787,0.43999999999999995
2012-07,-0.010000000000000675,0.0,0.0,0.009999999999999787,-0.08999999999999986,-0.1399999999999999
2012-08,0.009999999999999787,-0.009999999999999787,-0.03,-0.009999999999999787,0.17999999999999972,0.5
2012-09,-0.009999999999999787,0.0,0.04000000000000001,0.010000000000000675,-0.08999999999999986,-0.010000000000000009
2012-10,0.0,0.009999999999999787,0.009999999999999981,-0.010000000000000675,-0.08999999999999986,-0.04999999999999982
2012-11,0.009999999999999787,0.019999999999999574,-0.01999999999999999,0.019999999999999574,0.17999999999999972,-0.5700000000000003
2012-12,0.0,-0.00999999999999801,0.010000000000000009,-0.019999999999999574,-0.08999999999999986,0.32000000000000006
2013-01,8.881784197001252e-16,0.00999999999999801,-0.04000000000000001,0.009999999999999787,-0.07000000000000028,-0.040000000000000036
2013-02,-0.02000000000000135,0.019999999999999574,0.03999999999999998,-0.009999999999999787,0.14000000000000057,0.42000000000000015
2013-03,0.010000000000000675,-0.00999999999999801,-0.019999999999999962,0.010000000000000675,-0.07000000000000028,-0.8400000000000001
2013-04,0.010000000000000675,-1.7763568394002505e-15,0.019999999999999962,-0.010000000000000675,-0.07000000000000028,0.11999999999999988
2013-05,-0.010000000000000675,0.0,-0.049999999999999975,0.009999999999999787,0.14000000000000057,0.6300000000000001
2013-06,0.0,-0.00999999999999801,0.01999999999999999,-0.009999999999999787,-0.07000000000000028,0.08000000000000007
2013-07,0.0,0.00999999999999801,0.020000000000000004,0.009999999999999787,-0.05999999999999872,-0.16000000000000014
2013-08,0.0,0.0,-0.009999999999999995,-0.009999999999999787,0.11999999999999744,-0.5199999999999998
2013-09,0.009999999999999787,-0.019999999999999574,0.009999999999999995,0.009999999999999787,-0.05999999999999872,-0.10000000000000009
2013-10,-0.009999999999999787,0.02000000000000135,0.009999999999999995,-0.009999999999999787,-0.03999999999999915,0.23999999999999988
2013-11,0.0,-1.7763568394002505e-15,-0.01999999999999999,0.010000000000000675,0.0799999999999983,0.56
2013-12,0.0,-0.009999999999999787,0.01999999999999999,-8.881784197001252e-16,-0.03999999999999915,-0.06999999999999995
2014-01,0.0,1.7763568394002505e-15,-0.029999999999999985,-0.009999999999999787,-0.03999999999999915,-0.22999999999999998
2014-02,0.009999999999999787,-1.7763568394002505e-15,0.01999999999999999,0.0,0.0799999999999983,-0.49
2014-03,-0.009999999999999787,-0.009999999999999787,0.009999999999999995,0.019999999999999574,-0.03999999999999915,0.9299999999999999
2014-04,0.0,0.009999999999999787,0.0,-0.009999999999998899,-0.019999999999999574,-0.08000000000000007
2014-05,0.0,-0.009999999999999787,-0.009999999999999995,-0.010000000000000675,0.03999999999999915,-0.26
2014-06,0.0,0.0,0.010000000000000009,0.0,-0.019999999999999574,-0.2599999999999998
2014-07,0.0,1.7763568394002505e-15,-0.020000000000000018,0.009999999999999787,-0.00999999999999801,0.019999999999999796
2014-08,0.0,-0.010000000000001563,0.010000000000000009,-0.009999999999999787,0.01999999999999602,-0.15999999999999992
2014-09,0.0,0.009999999999999787,0.0,0.0,-0.00999999999999801,0.20999999999999996
2014-10,0.009999999999999787,-0.009999999999999787,0.0,0.009999999999999787,0.0,-0.029999999999999805
2014-11,-0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,-0.3100000000000003
2014-12,0.0,-0.009999999999999787,0.03,8.881784197001252e-16,0.0,-0.19999999999999984
2015-01,0.010000000000000675,0.0,-0.03,-8.881784197001252e-16,0.010000000000001563,-0.30000000000000004
2015-02,-0.010000000000000675,0.0,-0.009999999999999995,-0.009999999999999787,-0.020000000000003126,1.02
2015-03,0.009999999999999787,0.0,0.009999999999999995,0.009999999999999787,0.010000000000001563,-0.07000000000000002
2015-04,-0.019999999999999574,0.0,0.020000000000000004,0.0,0.019999999999999574,-0.15
2015-05,0.019999999999999574,0.0,-0.030000000000000013,-0.009999999999999787,-0.03999999999999915,0.22000000000000003
2015-06,-0.009999999999999787,0.0,0.020000000000000018,0.0,0.019999999999999574,-2.7755575615628914e-17
2015-07,0.009999999999999787,0.0,-0.010000000000000009,0.0,0.019999999999999574,-0.08999999999999997
2015-08,-0.009999999999999787,0.0,0.010000000000000009,0.010000000000000675,-0.03999999999999915,-0.040000000000000036
2015-09,0.0,0.0,-0.010000000000000009,-0.010000000000000675,0.019999999999999574,-0.23999999999999996
2015-10,0.0,0.0,-0.020000000000000018,0.009999999999999787,0.019999999999999574,0.35
2015-11,0.009999999999999787,0.0,0.020000000000000018,0.0,-0.03999999999999915,0.19
2015-12,-0.009999999999999787,0.0,0.12,-0.009999999999999787,0.019999999999999574,-0.10999999999999999
2016-01,0.010000000000000675,0.0,-0.019999999999999962,0.009999999999999787,0.030000000000001137,0.39999999999999997
2016-02,-0.010000000000000675,0.0,-0.06000000000000005,-0.009999999999999787,-0.060000000000002274,-0.99
2016-03,0.009999999999999787,0.0,-0.06,0.009999999999999787,0.030000000000001137,0.43000000000000005
2016-04,-0.009999999999999787,0.0,0.030000000000000027,8.881784197001252e-16,0.03999999999999915,0.23999999999999988
2016-05,0.009999999999999787,-0.009999999999999787,-0.010000000000000009,-0.010000000000000675,-0.0799999999999983,-0.3699999999999998
2016-06,-0.009999999999999787,0.009999999999999787,0.010000000000000009,0.0,0.03999999999999915,0.08999999999999986
2016-07,0.0,0.0,0.0,0.009999999999999787,0.05000000000000071,-0.21000000000000008
2016-08,0.009999999999999787,0.0,0.0,-0.009999999999999787,-0.10000000000000142,0.40000000000000013
2016-09,-0.009999999999999787,0.0,-0.010000000000000009,0.0,0.05000000000000071,0.29999999999999993
2016-10,0.0,0.0,0.0,0.009999999999999787,0.060000000000002274,-0.3500000000000001
2016-11,0.009999999999999787,0.0,0.009999999999999953,0.0,-0.12000000000000455,-0.1499999999999999
2016-12,-0.009999999999999787,0.0,0.1200000000000001,-0.009999999999999787,0.060000000000002274,0.3799999999999999
2017-01,0.0,0.0,-0.020000000000000073,0.010000000000000675,0.07000000000000028,0.09000000000000008
2017-02,0.010000000000000675,0.0,-0.09999999999999998,-0.010000000000000675,-0.14000000000000057,-0.21999999999999975
2017-03,-0.010000000000000675,0.0,0.12,0.009999999999999787,0.07000000000000028,-0.6000000000000001
2017-04,0.009999999999999787,0.0,-0.020000000000000018,0.0,0.08000000000000185,0.17999999999999972
2017-05,-0.009999999999999787,0.0,-0.09999999999999998,-0.009999999999999787,-0.1600000000000037,-0.1499999999999999
2017-06,0.0,0.0,0.12,0.009999999999999787,0.08000000000000185,0.1100000000000001
2017-07,0.009999999999999787,0.0,-0.02000000000000013,-0.009999999999999787,0.08999999999999986,0.30000000000000004
2017-08,-0.009999999999999787,0.0,-0.09999999999999987,0.010000000000000675,-0.17999999999999972,0.11999999999999988
2017-09,0.009999999999999787,0.0,-0.020000000000000018,-0.010000000000000675,0.08999999999999986,0.09000000000000008
2017-10,-0.009999999999999787,0.0,0.010000000000000009,0.009999999999999787,0.10999999999999943,-0.4900000000000002
2017-11,0.010000000000000675,0.0,0.010000000000000009,-0.009999999999999787,-0.21999999999999886,0.38000000000000034
2017-12,-0.010000000000000675,0.0,0.13000000000000012,0.009999999999999787,0.10999999999999943,-0.29000000000000004
2018-01,0.0,0.0,-0.02000000000000024,-0.009999999999999787,0.120000000000001,0.09999999999999964
2018-02,0.0,-0.009999999999999787,-0.11999999999999988,0.009999999999999787,-0.240000000000002,0.15000000000000036
2018-03,0.009999999999999787,0.009999999999999787,0.09000000000000008,8.881784197001252e-16,0.120000000000001,-0.010000000000000231
2018-04,-0.009999999999999787,-0.010000000000001563,0.08999999999999986,-0.010000000000000675,0.14000000000000057,-0.029999999999999805
2018-05,0.0,1.7763568394002505e-15,-0.16999999999999993,0.009999999999999787,-0.28000000000000114,0.18999999999999995
2018-06,0.009999999999999787,0.009999999999999787,0.1100000000000001,0.0,0.14000000000000057,-0.20000000000000018
2018-07,-0.009999999999999787,-0.009999999999999787,-0.03000000000000025,-0.009999999999999787,0.14000000000000057,-0.03999999999999959
2018-08,0.009999999999999787,0.0,-0.07999999999999985,0.0,-0.28000000000000114,-0.28000000000000025
2018-09,-0.009999999999999787,0.0,0.030000000000000027,0.009999999999999787,0.14000000000000057,-0.15000000000000036
2018-10,0.0,0.0,0.18999999999999995,-0.009999999999999787,0.15000000000000213,0.6300000000000003
2018-11,0.0,0.0,-0.21999999999999975,0.010000000000000675,-0.30000000000000426,-0.5799999999999996
2018-12,0.010000000000000675,0.0,0.05999999999999961,-0.010000000000000675,0.15000000000000213,0.04999999999999938
2019-01,-0.010000000000000675,0.0,0.06000000000000005,0.0,0.16000000000000014,-0.13999999999999968
2019-02,0.009999999999999787,-1.7763568394002505e-15,-0.1299999999999999,0.0,-0.3200000000000003,0.3899999999999999
2019-03,-0.009999999999999787,1.7763568394002505e-15,0.010000000000000231,0.009999999999999787,0.16000000000000014,0.42000000000000015
2019-04,0.009999999999999787,0.009999999999999787,-4.440892098500626e-16,-0.009999999999999787,0.1700000000000017,-0.2300000000000002
2019-05,-0.009999999999999787,-0.019999999999999574,-0.03999999999999959,0.009999999999999787,-0.3400000000000034,-0.34999999999999987
2019-06,0.009999999999999787,0.009999999999999787,0.019999999999999574,-0.009999999999999787,0.1700000000000017,0.05999999999999983
2019-07,-0.009999999999999787,0.0,0.03000000000000025,0.009999999999999787,0.17999999999999972,0.2500000000000002
2019-08,0.010000000000000675,0.0,-0.29000000000000004,-0.009999999999999787,-0.35999999999999943,-0.20000000000000018
2019-09,-0.010000000000000675,0.019999999999999574,0.18000000000000016,0.0,0.17999999999999972,0.06000000000000005
2019-10,0.009999999999999787,0.02999999999999936,-0.1200000000000001,0.010000000000000675,0.19000000000000128,0.07000000000000006
2019-11,0.0,-0.019999999999997797,-0.07000000000000006,-8.881784197001252e-16,-0.38000000000000256,0.21999999999999997
2019-12,-0.009999999999999787,-1.7763568394002505e-15,0.28,-0.009999999999999787,0.19000000000000128,-0.050000000000000266
